ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount
347,20201218,20201230,20201225,12253,SO46526,3399.99
334,20201218,20201230,20201225,25940,SO46527,699.0982
311,20201219,20201231,20201226,15063,SO46528,3578.27
314,20201219,20201231,20201226,12784,SO46529,3578.27
313,20201219,20201231,20201226,24671,SO46530,3578.27
310,20201219,20201231,20201226,12423,SO46531,3578.27
338,20201219,20201231,20201226,19041,SO46532,699.0982
348,20201219,20201231,20201226,26106,SO46533,3374.99
312,20201219,20201231,20201226,20620,SO46534,3578.27
310,20201219,20201231,20201226,20815,SO46535,3578.27
311,20201219,20201231,20201226,13556,SO46536,3578.27
344,20201220,20210101,20201227,11427,SO46537,3399.99
310,20201220,20210101,20201227,12774,SO46538,3578.27
314,20201220,20210101,20201227,12200,SO46539,3578.27
314,20201220,20210101,20201227,20822,SO46540,3578.27
310,20201220,20210101,20201227,20617,SO46541,3578.27
347,20201221,20210102,20201228,11431,SO46542,3399.99
345,20201221,20210102,20201228,11549,SO46543,3399.99
311,20201221,20210102,20201228,12766,SO46544,3578.27
310,20201221,20210102,20201228,24646,SO46545,3578.27
310,20201221,20210102,20201228,12780,SO46546,3578.27
313,20201221,20210102,20201228,12917,SO46547,3578.27
310,20201221,20210102,20201228,12418,SO46548,3578.27
313,20201221,20210102,20201228,12452,SO46549,3578.27
350,20201221,20210102,20201228,26097,SO46550,3374.99
330,20201221,20210102,20201228,14914,SO46551,699.0982
328,20201221,20210102,20201228,15017,SO46552,699.0982
312,20201221,20210102,20201228,20985,SO46553,3578.27
313,20201221,20210102,20201228,20990,SO46554,3578.27
351,20201221,20210102,20201228,12010,SO46555,3374.99
326,20201221,20210102,20201228,25948,SO46556,699.0982
310,20201222,20210103,20201229,12904,SO46557,3578.27
314,20201222,20210103,20201229,12184,SO46558,3578.27
310,20201222,20210103,20201229,12762,SO46559,3578.27
344,20201222,20210103,20201229,26096,SO46560,3399.99
312,20201222,20210103,20201229,20625,SO46561,3578.27
311,20201222,20210103,20201229,14978,SO46562,3578.27
320,20201222,20210103,20201229,25945,SO46563,699.0982
347,20201223,20210104,20201230,11494,SO46564,3399.99
311,20201223,20210104,20201230,12769,SO46565,3578.27
311,20201223,20210104,20201230,12789,SO46566,3578.27
313,20201223,20210104,20201230,12707,SO46567,3578.27
312,20201223,20210104,20201230,12761,SO46568,3578.27
312,20201224,20210105,20201231,12450,SO46569,3578.27
313,20201224,20210105,20201231,13536,SO46570,3578.27
313,20201224,20210105,20201231,15668,SO46571,3578.27
314,20201224,20210105,20201231,13552,SO46572,3578.27
314,20201224,20210105,20201231,13555,SO46573,3578.27
348,20201224,20210105,20201231,12243,SO46574,3374.99
351,20201224,20210105,20201231,12338,SO46575,3374.99
310,20201225,20210106,20210101,24757,SO46576,3578.27
311,20201225,20210106,20210101,12913,SO46577,3578.27
314,20201225,20210106,20210101,12178,SO46578,3578.27
311,20201225,20210106,20210101,12186,SO46579,3578.27
310,20201225,20210106,20210101,12187,SO46580,3578.27
314,20201225,20210106,20210101,12188,SO46581,3578.27
314,20201225,20210106,20210101,12207,SO46582,3578.27
310,20201225,20210106,20210101,20622,SO46583,3578.27
348,20201225,20210106,20210101,12252,SO46584,3374.99
314,20201226,20210107,20210102,15050,SO46585,3578.27
313,20201226,20210107,20210102,12364,SO46586,3578.27
314,20201226,20210107,20210102,12448,SO46587,3578.27
351,20201226,20210107,20210102,20035,SO46588,3374.99
326,20201226,20210107,20210102,25946,SO46589,699.0982
312,20201227,20210108,20210103,24501,SO46590,3578.27
310,20201227,20210108,20210103,12773,SO46591,3578.27
313,20201227,20210108,20210103,24664,SO46592,3578.27
314,20201227,20210108,20210103,12912,SO46593,3578.27
314,20201227,20210108,20210103,20818,SO46594,3578.27
312,20201227,20210108,20210103,15691,SO46595,3578.27
349,20201227,20210108,20210103,12037,SO46596,3374.99
348,20201227,20210108,20210103,12039,SO46597,3374.99
311,20201228,20210109,20210104,15080,SO46598,3578.27
310,20201228,20210109,20210104,12206,SO46599,3578.27
334,20201228,20210109,20210104,19027,SO46600,699.0982
345,20201228,20210109,20210104,26098,SO46601,3399.99
312,20201228,20210109,20210104,20823,SO46602,3578.27
345,20201228,20210109,20210104,12240,SO46603,3399.99
385,20201229,20210110,20210105,18047,SO46676,1000.4375
371,20201229,20210110,20210105,15460,SO46677,2181.5625
331,20201229,20210110,20210105,19930,SO46678,782.99
373,20201229,20210110,20210105,13062,SO46679,2181.5625
371,20201229,20210110,20210105,21193,SO46680,2181.5625
362,20201229,20210110,20210105,12349,SO46681,2049.0982
358,20201229,20210110,20210105,12355,SO46682,2049.0982
354,20201229,20210110,20210105,12571,SO46683,2071.4196
381,20201230,20210111,20210106,18125,SO46684,1000.4375
377,20201230,20210111,20210106,12947,SO46685,2181.5625
325,20201230,20210111,20210106,20577,SO46686,782.99
379,20201231,20210112,20210107,15457,SO46687,2181.5625
369,20201231,20210112,20210107,12929,SO46688,2443.35
369,20201231,20210112,20210107,13032,SO46689,2443.35
368,20201231,20210112,20210107,13039,SO46690,2443.35
368,20201231,20210112,20210107,13142,SO46691,2443.35
369,20201231,20210112,20210107,13208,SO46692,2443.35
373,20201231,20210112,20210107,13210,SO46693,2181.5625
373,20201231,20210112,20210107,13220,SO46694,2181.5625
358,20201231,20210112,20210107,20208,SO46695,2049.0982
370,20201231,20210112,20210107,21166,SO46696,2443.35
371,20201231,20210112,20210107,21173,SO46697,2181.5625
377,20201231,20210112,20210107,21206,SO46698,2181.5625
329,20201231,20210112,20210107,25961,SO46699,782.99
381,20210101,20210113,20210108,16942,SO46700,1000.4375
375,20210101,20210113,20210108,15114,SO46701,2181.5625
369,20210101,20210113,20210108,15116,SO46702,2443.35
337,20210101,20210113,20210108,20576,SO46703,782.99
370,20210101,20210113,20210108,13059,SO46704,2443.35
370,20210101,20210113,20210108,13085,SO46705,2443.35
352,20210101,20210113,20210108,20186,SO46706,2071.4196
337,20210101,20210113,20210108,15199,SO46707,782.99
377,20210101,20210113,20210108,21200,SO46708,2181.5625
387,20210102,20210114,20210109,19172,SO46709,1000.4375
356,20210102,20210114,20210109,11484,SO46710,2071.4196
369,20210102,20210114,20210109,13592,SO46711,2443.35
373,20210102,20210114,20210109,13779,SO46712,2181.5625
371,20210102,20210114,20210109,24778,SO46713,2181.5625
368,20210102,20210114,20210109,13093,SO46714,2443.35
375,20210102,20210114,20210109,24976,SO46715,2181.5625
375,20210102,20210114,20210109,25046,SO46716,2181.5625
368,20210102,20210114,20210109,25048,SO46717,2443.35
360,20210102,20210114,20210109,12570,SO46718,2049.0982
362,20210103,20210115,20210110,11604,SO46719,2049.0982
371,20210103,20210115,20210110,13667,SO46720,2181.5625
370,20210103,20210115,20210110,16046,SO46721,2443.35
385,20210103,20210115,20210110,17095,SO46722,1000.4375
368,20210103,20210115,20210110,12918,SO46723,2443.35
368,20210103,20210115,20210110,28663,SO46724,2443.35
369,20210103,20210115,20210110,21191,SO46725,2443.35
373,20210103,20210115,20210110,20999,SO46726,2181.5625
370,20210103,20210115,20210110,21002,SO46727,2443.35
358,20210103,20210115,20210110,12354,SO46728,2049.0982
321,20210103,20210115,20210110,26019,SO46729,782.99
379,20210104,20210116,20210111,15100,SO46730,2181.5625
371,20210104,20210116,20210111,15101,SO46731,2181.5625
385,20210104,20210116,20210111,13992,SO46732,1000.4375
375,20210104,20210116,20210111,24781,SO46733,2181.5625
375,20210104,20210116,20210111,13060,SO46734,2181.5625
371,20210104,20210116,20210111,13226,SO46735,2181.5625
360,20210104,20210116,20210111,12341,SO46736,2049.0982
354,20210104,20210116,20210111,12346,SO46737,2071.4196
362,20210104,20210116,20210111,12576,SO46738,2049.0982
373,20210105,20210117,20210112,15699,SO46739,2181.5625
379,20210105,20210117,20210112,12980,SO46740,2181.5625
370,20210105,20210117,20210112,28766,SO46741,2443.35
358,20210105,20210117,20210112,20206,SO46742,2049.0982
373,20210105,20210117,20210112,21183,SO46743,2181.5625
370,20210105,20210117,20210112,21199,SO46744,2443.35
369,20210106,20210118,20210113,13056,SO46745,2443.35
368,20210106,20210118,20210113,13057,SO46746,2443.35
360,20210106,20210118,20210113,26127,SO46747,2049.0982
360,20210106,20210118,20210113,26252,SO46748,2049.0982
354,20210106,20210118,20210113,12350,SO46749,2071.4196
377,20210107,20210119,20210114,16054,SO46750,2181.5625
377,20210107,20210119,20210114,12934,SO46751,2181.5625
343,20210107,20210119,20210114,19931,SO46752,782.99
379,20210107,20210119,20210114,21215,SO46753,2181.5625
321,20210107,20210119,20210114,25958,SO46754,782.99
343,20210107,20210119,20210114,26023,SO46755,782.99
383,20210107,20210119,20210114,13993,SO46756,1000.4375
354,20210108,20210120,20210115,26174,SO46757,2071.4196
387,20210108,20210120,20210115,18130,SO46758,1000.4375
373,20210108,20210120,20210115,16033,SO46759,2181.5625
387,20210108,20210120,20210115,13986,SO46760,1000.4375
325,20210108,20210120,20210115,19924,SO46761,782.99
368,20210108,20210120,20210115,13063,SO46762,2443.35
375,20210108,20210120,20210115,13202,SO46763,2181.5625
360,20210108,20210120,20210115,26238,SO46764,2049.0982
333,20210108,20210120,20210115,15191,SO46765,782.99
369,20210108,20210120,20210115,21216,SO46766,2443.35
362,20210108,20210120,20210115,12573,SO46767,2049.0982
339,20210108,20210120,20210115,26020,SO46768,782.99
377,20210109,20210121,20210116,15702,SO46769,2181.5625
370,20210109,20210121,20210116,15357,SO46770,2443.35
377,20210109,20210121,20210116,13068,SO46771,2181.5625
375,20210109,20210121,20210116,13161,SO46772,2181.5625
371,20210109,20210121,20210116,13173,SO46773,2181.5625
375,20210109,20210121,20210116,13225,SO46774,2181.5625
352,20210109,20210121,20210116,26249,SO46775,2071.4196
360,20210109,20210121,20210116,12356,SO46776,2049.0982
356,20210110,20210122,20210117,11568,SO46777,2071.4196
352,20210110,20210122,20210117,11610,SO46778,2071.4196
377,20210110,20210122,20210117,15929,SO46779,2181.5625
379,20210110,20210122,20210117,12942,SO46780,2181.5625
379,20210110,20210122,20210117,12949,SO46781,2181.5625
371,20210110,20210122,20210117,12975,SO46782,2181.5625
337,20210110,20210122,20210117,19069,SO46783,782.99
375,20210110,20210122,20210117,13178,SO46784,2181.5625
373,20210110,20210122,20210117,13190,SO46785,2181.5625
354,20210110,20210122,20210117,26201,SO46786,2071.4196
333,20210110,20210122,20210117,15195,SO46787,782.99
358,20210110,20210122,20210117,12342,SO46788,2049.0982
358,20210111,20210123,20210118,28506,SO46789,2049.0982
379,20210111,20210123,20210118,12930,SO46790,2181.5625
369,20210111,20210123,20210118,13016,SO46791,2443.35
373,20210111,20210123,20210118,13083,SO46792,2181.5625
375,20210111,20210123,20210118,13214,SO46793,2181.5625
373,20210111,20210123,20210118,24977,SO46794,2181.5625
362,20210111,20210123,20210118,26234,SO46795,2049.0982
360,20210111,20210123,20210118,26247,SO46796,2049.0982
371,20210111,20210123,20210118,21197,SO46797,2181.5625
368,20210111,20210123,20210118,21201,SO46798,2443.35
371,20210112,20210124,20210119,13662,SO46799,2181.5625
370,20210112,20210124,20210119,13019,SO46800,2443.35
368,20210112,20210124,20210119,25094,SO46801,2443.35
337,20210112,20210124,20210119,15188,SO46802,782.99
379,20210113,20210125,20210120,13595,SO46803,2181.5625
323,20210113,20210125,20210120,19052,SO46804,782.99
373,20210113,20210125,20210120,13055,SO46805,2181.5625
370,20210113,20210125,20210120,21195,SO46806,2443.35
354,20210113,20210125,20210120,12339,SO46807,2071.4196
360,20210113,20210125,20210120,12347,SO46808,2049.0982
371,20210114,20210126,20210121,13766,SO46809,2181.5625
370,20210114,20210126,20210121,15622,SO46810,2443.35
369,20210114,20210126,20210121,12941,SO46811,2443.35
371,20210114,20210126,20210121,13069,SO46812,2181.5625
379,20210114,20210126,20210121,13152,SO46813,2181.5625
371,20210114,20210126,20210121,13165,SO46814,2181.5625
375,20210114,20210126,20210121,25093,SO46815,2181.5625
370,20210114,20210126,20210121,13230,SO46816,2443.35
356,20210114,20210126,20210121,26121,SO46817,2071.4196
369,20210114,20210126,20210121,21211,SO46818,2443.35
368,20210114,20210126,20210121,21001,SO46819,2443.35
352,20210115,20210127,20210122,28510,SO46820,2071.4196
377,20210115,20210127,20210122,24824,SO46821,2181.5625
325,20210115,20210127,20210122,15155,SO46822,782.99
323,20210115,20210127,20210122,15193,SO46823,782.99
385,20210115,20210127,20210122,24608,SO46824,1000.4375
354,20210115,20210127,20210122,12574,SO46825,2071.4196
360,20210115,20210127,20210122,12575,SO46826,2049.0982
373,20210116,20210128,20210123,13799,SO46827,2181.5625
385,20210116,20210128,20210123,13990,SO46828,1000.4375
369,20210116,20210128,20210123,24786,SO46829,2443.35
337,20210116,20210128,20210123,19910,SO46830,782.99
369,20210116,20210128,20210123,13066,SO46831,2443.35
352,20210116,20210128,20210123,20188,SO46832,2071.4196
354,20210116,20210128,20210123,12360,SO46833,2071.4196
379,20210116,20210128,20210123,12923,SO46834,2181.5625
371,20210117,20210129,20210124,13768,SO46835,2181.5625
377,20210117,20210129,20210124,13769,SO46836,2181.5625
381,20210117,20210129,20210124,14003,SO46837,1000.4375
375,20210117,20210129,20210124,12922,SO46838,2181.5625
375,20210117,20210129,20210124,24817,SO46839,2181.5625
369,20210117,20210129,20210124,13058,SO46840,2443.35
371,20210117,20210129,20210124,13174,SO46841,2181.5625
321,20210117,20210129,20210124,15166,SO46842,782.99
375,20210117,20210129,20210124,21168,SO46843,2181.5625
358,20210117,20210129,20210124,12343,SO46844,2049.0982
358,20210118,20210130,20210125,11603,SO46845,2049.0982
373,20210118,20210130,20210125,13575,SO46846,2181.5625
371,20210118,20210130,20210125,13793,SO46847,2181.5625
371,20210118,20210130,20210125,16201,SO46848,2181.5625
370,20210118,20210130,20210125,24960,SO46849,2443.35
370,20210118,20210130,20210125,13221,SO46850,2443.35
360,20210118,20210130,20210125,20209,SO46851,2049.0982
333,20210118,20210130,20210125,15194,SO46852,782.99
368,20210118,20210130,20210125,21192,SO46853,2443.35
375,20210118,20210130,20210125,20997,SO46854,2181.5625
379,20210119,20210131,20210126,15117,SO46855,2181.5625
370,20210119,20210131,20210126,12935,SO46856,2443.35
371,20210119,20210131,20210126,13064,SO46857,2181.5625
370,20210119,20210131,20210126,13067,SO46858,2443.35
370,20210119,20210131,20210126,13205,SO46859,2443.35
371,20210119,20210131,20210126,21180,SO46860,2181.5625
377,20210119,20210131,20210126,21214,SO46861,2181.5625
362,20210120,20210201,20210127,11550,SO46862,2049.0982
362,20210120,20210201,20210127,11575,SO46863,2049.0982
373,20210120,20210201,20210127,16045,SO46864,2181.5625
375,20210120,20210201,20210127,15456,SO46865,2181.5625
369,20210120,20210201,20210127,12981,SO46866,2443.35
377,20210120,20210201,20210127,13029,SO46867,2181.5625
369,20210120,20210201,20210127,13189,SO46868,2443.35
379,20210121,20210202,20210128,13577,SO46869,2181.5625
368,20210121,20210202,20210128,13605,SO46870,2443.35
370,20210121,20210202,20210128,13800,SO46871,2443.35
385,20210121,20210202,20210128,19186,SO46872,1000.4375
377,20210121,20210202,20210128,21167,SO46873,2181.5625
381,20210121,20210202,20210128,24606,SO46874,1000.4375
362,20210122,20210203,20210129,11470,SO46875,2049.0982
375,20210122,20210203,20210129,15084,SO46876,2181.5625
370,20210122,20210203,20210129,12926,SO46877,2443.35
369,20210122,20210203,20210129,25061,SO46878,2443.35
379,20210122,20210203,20210129,13224,SO46879,2181.5625
335,20210122,20210203,20210129,15167,SO46880,782.99
354,20210122,20210203,20210129,12572,SO46881,2071.4196
343,20210122,20210203,20210129,25960,SO46882,782.99
352,20210122,20210203,20210129,26241,SO46883,2071.4196
368,20210123,20210204,20210130,13565,SO46884,2443.35
373,20210123,20210204,20210130,15933,SO46885,2181.5625
377,20210123,20210204,20210130,28669,SO46886,2181.5625
362,20210123,20210204,20210130,12340,SO46887,2049.0982
325,20210123,20210204,20210130,26021,SO46888,782.99
383,20210124,20210205,20210131,19173,SO46889,1000.4375
368,20210124,20210205,20210131,12921,SO46890,2443.35
325,20210124,20210205,20210131,20592,SO46891,782.99
370,20210124,20210205,20210131,13086,SO46892,2443.35
369,20210124,20210205,20210131,28659,SO46893,2443.35
356,20210124,20210205,20210131,26120,SO46894,2071.4196
354,20210124,20210205,20210131,26183,SO46895,2071.4196
333,20210124,20210205,20210131,15189,SO46896,782.99
368,20210124,20210205,20210131,21179,SO46897,2443.35
369,20210124,20210205,20210131,21205,SO46898,2443.35
381,20210125,20210206,20210201,13999,SO46899,1000.4375
375,20210125,20210206,20210201,21194,SO46900,2181.5625
375,20210125,20210206,20210201,21203,SO46901,2181.5625
375,20210125,20210206,20210201,21000,SO46902,2181.5625
354,20210125,20210206,20210201,12353,SO46903,2071.4196
387,20210126,20210207,20210202,17080,SO46904,1000.4375
375,20210126,20210207,20210202,16053,SO46905,2181.5625
368,20210126,20210207,20210202,12950,SO46906,2443.35
368,20210126,20210207,20210202,13087,SO46907,2443.35
370,20210126,20210207,20210202,21189,SO46908,2443.35
